RSSI,ACC_X,ACC_Y,ACC_Z,Gyro_X,Gyro_Y,Gyro_Z
-44,4.86,1.2,7.1,-0.03,-0.04,0.01
-46,4.86,1.21,7.12,-0.03,-0.04,0.01
-47,4.86,1.22,7.09,-0.03,-0.04,0.01
-46,4.87,1.24,7.1,-0.03,-0.04,0.01
-45,4.88,1.24,7.09,-0.02,-0.04,0.01
-44,4.87,1.23,7.12,-0.02,-0.04,0.01
-46,4.87,1.22,7.12,-0.02,-0.04,0.01
-44,4.87,1.21,7.11,-0.02,-0.04,0.01
-45,4.86,1.21,7.12,-0.02,-0.04,0.01
-46,4.88,1.22,7.12,-0.02,-0.04,0.01
-46,4.89,1.23,7.12,-0.02,-0.04,0.01
-44,4.89,1.23,7.12,-0.02,-0.04,0.01
-44,4.88,1.23,7.12,-0.02,-0.04,0.01
-45,4.87,1.23,7.12,-0.02,-0.04,0
-48,4.87,1.22,7.1,-0.02,-0.04,0
-44,4.87,1.23,7.12,-0.02,-0.04,0
-43,4.87,1.24,7.13,-0.02,-0.04,0
-47,4.88,1.24,7.12,-0.02,-0.04,0
-45,4.88,1.23,7.12,-0.02,-0.04,0
-45,4.88,1.23,7.12,-0.02,-0.04,0
-45,4.86,1.22,7.11,-0.02,-0.04,0
-46,4.86,1.22,7.12,-0.02,-0.04,0
-46,4.86,1.2,7.12,-0.02,-0.04,0
-45,4.86,1.19,7.11,-0.02,-0.04,0
-44,4.85,1.18,7.12,-0.02,-0.04,0
-46,4.85,1.18,7.12,-0.02,-0.04,0
-45,4.84,1.19,7.13,-0.02,-0.04,0
-44,4.83,1.18,7.12,-0.02,-0.04,0
-44,4.82,1.17,7.12,-0.02,-0.04,0
-46,4.83,1.16,7.13,-0.02,-0.04,0
-45,4.83,1.16,7.14,-0.02,-0.04,0
-47,4.83,1.14,7.13,-0.02,-0.04,0
-46,4.83,1.14,7.12,-0.02,-0.05,0.01
-45,4.84,1.16,7.13,-0.02,-0.05,0.01
-47,4.85,1.15,7.13,-0.02,-0.05,0.01
-46,4.85,1.16,7.13,-0.02,-0.05,0.01
-45,4.86,1.17,7.13,-0.02,-0.05,0.01
-44,4.86,1.16,7.13,-0.02,-0.05,0.01
-45,4.87,1.15,7.14,-0.01,-0.05,0.01
-44,4.87,1.15,7.14,-0.01,-0.05,0.01
-46,4.88,1.15,7.13,-0.01,-0.05,0.01
-47,4.9,1.16,7.13,-0.01,-0.04,0.01
-44,4.91,1.16,7.13,-0.01,-0.04,0.01
-46,4.9,1.15,7.13,-0.01,-0.04,0.01
-45,4.89,1.15,7.12,-0.01,-0.04,0.01
-47,4.9,1.16,7.13,-0.01,-0.04,0.01
-45,4.91,1.15,7.13,-0.01,-0.04,0.01
-45,4.91,1.15,7.13,-0.01,-0.04,0.01
-45,4.9,1.16,7.13,-0.01,-0.04,0.01
-47,4.9,1.17,7.11,-0.01,-0.04,0.01
-45,4.89,1.18,7.1,-0.02,-0.04,0.01
-45,4.89,1.19,7.09,-0.02,-0.04,0.01
-45,4.89,1.18,7.08,-0.02,-0.04,0
-46,4.89,1.17,7.08,-0.02,-0.04,0
-44,4.9,1.18,7.1,-0.02,-0.04,0
-45,4.9,1.18,7.09,-0.02,-0.04,0
-45,4.9,1.19,7.08,-0.02,-0.04,0
-45,4.9,1.19,7.07,-0.02,-0.04,0
-46,4.9,1.19,7.07,-0.02,-0.04,0
-46,4.9,1.18,7.08,-0.02,-0.04,0
-45,4.89,1.18,7.09,-0.02,-0.04,0
-45,4.91,1.18,7.1,-0.02,-0.04,0
-45,4.9,1.18,7.11,-0.02,-0.04,0
-45,4.9,1.17,7.11,-0.03,-0.04,0
-46,4.9,1.17,7.1,-0.03,-0.04,0
-46,4.9,1.18,7.1,-0.03,-0.04,0
-46,4.91,1.18,7.11,-0.03,-0.04,0
-46,4.9,1.17,7.12,-0.02,-0.04,0
-45,4.9,1.18,7.12,-0.02,-0.04,0
-45,4.91,1.19,7.13,-0.02,-0.04,0
-45,4.9,1.18,7.14,-0.02,-0.04,0
-45,4.89,1.18,7.15,-0.02,-0.04,0
-45,4.88,1.19,7.14,-0.02,-0.04,0
-46,4.87,1.19,7.13,-0.02,-0.04,0
-45,4.86,1.18,7.12,-0.02,-0.04,0
-48,4.86,1.17,7.1,-0.02,-0.04,0.01
-78,4.86,1.17,7.09,-0.02,-0.04,0.01
-37,4.87,1.17,7.09,-0.02,-0.04,0.01
-35,4.88,1.19,7.08,-0.02,-0.04,0.01
-36,4.9,1.19,7.09,-0.02,-0.05,0.01
-38,4.89,1.2,7.11,-0.02,-0.04,0.01
-36,4.9,1.19,7.11,-0.02,-0.04,0.01
-38,4.91,1.19,7.12,-0.02,-0.04,0.01
-37,4.91,1.19,7.11,-0.02,-0.04,0.01
-36,4.9,1.19,7.11,-0.02,-0.04,0.01
-39,4.9,1.19,7.12,-0.02,-0.05,0.01
-38,4.9,1.18,7.12,-0.02,-0.05,0.01
-36,4.9,1.18,7.11,-0.02,-0.04,0.01
-37,4.91,1.19,7.12,-0.02,-0.05,0.01
-38,4.9,1.19,7.1,-0.02,-0.05,0.01
-38,4.91,1.19,7.1,-0.02,-0.05,0.01
-75,4.92,1.19,7.09,-0.02,-0.05,0.01
-39,4.92,1.2,7.08,-0.02,-0.05,0.01
-36,4.92,1.2,7.08,-0.02,-0.05,0.01
-38,4.91,1.19,7.09,-0.02,-0.05,0.01
-38,4.92,1.2,7.08,-0.02,-0.05,0.01
-38,4.9,1.2,7.1,-0.02,-0.05,0.01
-37,4.89,1.2,7.09,-0.02,-0.04,0.01
-36,4.9,1.19,7.09,-0.02,-0.04,0.01
-38,4.91,1.19,7.09,-0.02,-0.04,0.01
-37,4.91,1.19,7.09,-0.02,-0.04,0.01
-36,4.91,1.21,7.09,-0.02,-0.04,0.01
-37,4.92,1.19,7.09,-0.02,-0.04,0.01
-36,4.92,1.2,7.1,-0.02,-0.04,0.01
-38,4.91,1.2,7.1,-0.02,-0.04,0.01
-75,4.91,1.2,7.09,-0.02,-0.04,0.01
-36,4.9,1.19,7.09,-0.02,-0.04,0.01
-37,4.89,1.19,7.09,-0.02,-0.04,0.01
-38,4.89,1.17,7.09,-0.02,-0.04,0.01
-36,4.89,1.17,7.1,-0.02,-0.04,0.01
-38,4.89,1.17,7.1,-0.02,-0.05,0.01
-39,4.9,1.15,7.09,-0.02,-0.05,0.01
-38,4.91,1.16,7.09,-0.02,-0.05,0.01
-38,4.91,1.16,7.11,-0.02,-0.05,0.01
-38,4.92,1.16,7.11,-0.02,-0.05,0.01
-36,4.9,1.17,7.11,-0.02,-0.05,0.01
-37,4.89,1.18,7.11,-0.02,-0.05,0.01
-39,4.89,1.18,7.11,-0.02,-0.05,0.01
-38,4.89,1.17,7.12,-0.02,-0.05,0.01
-40,4.91,1.17,7.13,-0.02,-0.05,0.01
-39,4.9,1.18,7.13,-0.02,-0.05,0.01
-75,4.9,1.18,7.13,-0.02,-0.05,0.01
-39,4.91,1.19,7.14,-0.02,-0.04,0.01
-37,4.9,1.19,7.15,-0.02,-0.04,0.01
-420,4.9,1.19,7.15,-0.02,-0.04,0.01
-39,4.88,1.18,7.13,-0.02,-0.04,0.01
-35,4.88,1.18,7.12,-0.02,-0.04,0.01
-36,4.88,1.18,7.11,-0.02,-0.04,0.01
-36,4.88,1.18,7.11,-0.02,-0.04,0.01
-39,4.89,1.19,7.11,-0.02,-0.04,0.01
-38,4.88,1.19,7.12,-0.02,-0.04,0
-39,4.88,1.19,7.11,-0.02,-0.04,0
-37,4.88,1.18,7.09,-0.02,-0.04,0
-38,4.89,1.17,7.08,-0.02,-0.04,0
-38,4.88,1.18,7.07,-0.02,-0.04,0
-37,4.87,1.18,7.07,-0.02,-0.04,0
-38,4.88,1.18,7.05,-0.02,-0.04,0
-36,4.88,1.19,7.06,-0.02,-0.04,0
-38,4.87,1.19,7.06,-0.02,-0.04,0
-36,4.86,1.18,7.07,-0.02,-0.04,0
-78,4.87,1.18,7.09,-0.02,-0.04,0
-40,4.87,1.16,7.1,-0.02,-0.04,0
-38,4.86,1.16,7.11,-0.02,-0.04,0
-39,4.87,1.17,7.1,-0.02,-0.04,0.01
-39,4.87,1.15,7.1,-0.02,-0.04,0.01
-36,4.87,1.16,7.11,-0.02,-0.04,0.01
-39,4.88,1.16,7.12,-0.02,-0.04,0.01
-37,4.9,1.15,7.13,-0.02,-0.04,0.01
-40,4.9,1.17,7.12,-0.02,-0.04,0.01
-39,4.91,1.17,7.11,-0.02,-0.04,0.01
-40,4.9,1.18,7.11,-0.02,-0.04,0.01
-37,4.9,1.18,7.11,-0.02,-0.04,0.01
-36,4.9,1.16,7.13,-0.02,-0.04,0.01
-38,4.9,1.16,7.14,-0.02,-0.04,0.01
-37,4.9,1.16,7.14,-0.02,-0.04,0.01
-39,4.91,1.17,7.14,-0.02,-0.04,0.01
-39,4.91,1.18,7.12,-0.02,-0.04,0.01
-39,4.9,1.18,7.13,-0.02,-0.04,0.01
-38,4.91,1.19,7.12,-0.02,-0.04,0.01
-40,4.91,1.19,7.12,-0.02,-0.04,0.01
-38,4.91,1.18,7.11,-0.02,-0.04,0.01
-39,4.92,1.19,7.1,-0.02,-0.04,0.01
-38,4.92,1.18,7.1,-0.02,-0.04,0.01
-36,4.92,1.19,7.1,-0.02,-0.04,0.01
-38,4.91,1.19,7.1,-0.02,-0.04,0.01
-36,4.91,1.19,7.1,-0.02,-0.04,0.01
-39,4.9,1.18,7.1,-0.02,-0.05,0.01
-36,4.88,1.19,7.1,-0.02,-0.05,0.01
-37,4.88,1.19,7.08,-0.02,-0.05,0.01
-36,4.88,1.2,7.09,-0.02,-0.05,0
-37,4.87,1.2,7.09,-0.02,-0.04,0
-38,4.88,1.2,7.08,-0.02,-0.04,0
-36,4.9,1.21,7.06,-0.02,-0.04,0
-40,4.88,1.2,7.07,-0.03,-0.04,0
-38,4.88,1.19,7.08,-0.03,-0.04,0
-36,4.88,1.19,7.09,-0.03,-0.04,0
-38,4.89,1.18,7.09,-0.03,-0.04,0
-39,4.9,1.17,7.11,-0.03,-0.04,0
-38,4.9,1.16,7.11,-0.03,-0.04,0
-484,4.9,1.15,7.12,-0.03,-0.04,0.01
-39,4.91,1.14,7.12,-0.03,-0.04,0.01
-39,4.9,1.14,7.11,-0.03,-0.04,0.01
-36,4.89,1.15,7.11,-0.03,-0.04,0.01
-38,4.9,1.14,7.11,-0.03,-0.04,0.01
-412,4.89,1.13,7.13,-0.03,-0.05,0.01
-40,4.88,1.14,7.14,-0.03,-0.05,0.01
-37,4.89,1.15,7.16,-0.03,-0.05,0.01
-37,4.89,1.17,7.15,-0.02,-0.05,0.01
-40,4.9,1.18,7.16,-0.02,-0.05,0.01
-38,4.89,1.18,7.16,-0.02,-0.05,0.01
-39,4.88,1.17,7.17,-0.02,-0.06,0.01
-36,4.88,1.17,7.15,-0.02,-0.06,0.01
-37,4.87,1.19,7.15,-0.02,-0.06,0.01
-38,4.86,1.18,7.15,-0.02,-0.06,0.01
-38,4.85,1.18,7.15,-0.02,-0.05,0.01
-37,4.85,1.17,7.15,-0.02,-0.05,0.01
-38,4.85,1.17,7.17,-0.02,-0.05,0.01
-37,4.84,1.18,7.17,-0.02,-0.05,0.01
-37,4.84,1.18,7.17,-0.02,-0.05,0.01
-39,4.84,1.19,7.16,-0.02,-0.05,0.01
-37,4.85,1.19,7.13,-0.02,-0.05,0.01
-38,4.86,1.19,7.12,-0.02,-0.05,0
-39,4.86,1.19,7.12,-0.02,-0.05,0
-36,4.85,1.2,7.12,-0.02,-0.05,0
-37,4.87,1.2,7.11,-0.02,-0.05,0
-37,4.87,1.2,7.11,-0.02,-0.05,0
-39,4.88,1.2,7.1,-0.02,-0.05,0
-39,4.88,1.21,7.1,-0.02,-0.05,0
-37,4.88,1.21,7.11,-0.02,-0.05,0
-37,4.89,1.22,7.11,-0.02,-0.05,0
-36,4.89,1.21,7.08,-0.02,-0.05,0
-39,4.88,1.2,7.07,-0.02,-0.05,0
-37,4.88,1.19,7.07,-0.02,-0.04,0
-37,4.88,1.18,7.06,-0.02,-0.04,0
-36,4.88,1.18,7.07,-0.02,-0.04,0
-38,4.88,1.19,7.06,-0.02,-0.04,0
-38,4.89,1.18,7.07,-0.02,-0.04,0
-37,4.89,1.19,7.08,-0.02,-0.04,0
-38,4.9,1.19,7.08,-0.02,-0.04,0
-36,4.91,1.17,7.08,-0.02,-0.04,0
-37,4.91,1.17,7.08,-0.02,-0.04,0
-36,4.92,1.18,7.09,-0.02,-0.04,0
-37,4.92,1.19,7.09,-0.02,-0.04,0
-37,4.92,1.18,7.08,-0.02,-0.04,0
-38,4.94,1.17,7.08,-0.02,-0.04,0
-38,4.93,1.18,7.09,-0.02,-0.04,0
-38,4.93,1.19,7.09,-0.02,-0.04,0
-37,4.93,1.18,7.12,-0.01,-0.04,0
-38,4.93,1.18,7.13,-0.01,-0.04,0
-40,4.92,1.18,7.11,-0.01,-0.04,0
-38,4.92,1.18,7.1,-0.01,-0.04,0
-38,4.92,1.17,7.11,-0.02,-0.04,0.01
-36,4.92,1.16,7.1,-0.02,-0.04,0.01
-37,4.92,1.15,7.1,-0.02,-0.04,0.01
-36,4.93,1.15,7.12,-0.02,-0.04,0.01
-36,4.93,1.14,7.12,-0.02,-0.04,0.01
-36,4.93,1.15,7.12,-0.02,-0.04,0.01
-38,4.93,1.15,7.1,-0.02,-0.04,0.01
-36,4.93,1.16,7.11,-0.02,-0.04,0
-38,4.93,1.15,7.11,-0.02,-0.04,0
-39,4.93,1.14,7.1,-0.02,-0.04,0
-35,4.93,1.13,7.09,-0.03,-0.04,0
-36,4.93,1.13,7.1,-0.03,-0.04,0
-35,4.94,1.13,7.1,-0.03,-0.04,0
-38,4.94,1.13,7.12,-0.03,-0.04,0
-36,4.94,1.14,7.1,-0.03,-0.04,0.01
-38,4.94,1.23,7.16,-0.05,-0.03,0.01
-37,4.93,1.11,7.13,-0.05,-0.04,0.01
-38,4.92,1.14,7.12,-0.05,-0.04,0.01
-37,4.92,1.14,7.13,-0.05,-0.03,0.01
-38,4.92,1.14,7.13,-0.04,-0.04,0.01
-38,4.91,1.14,7.12,-0.04,-0.04,0.01
-40,4.9,1.13,7.14,-0.03,-0.04,0.01
-39,4.89,1.12,7.13,-0.03,-0.04,0.01
-38,4.89,1.13,7.1,-0.03,-0.04,0.01
-38,4.89,1.14,7.1,-0.03,-0.04,0.01
-39,4.89,1.15,7.1,-0.03,-0.04,0.01
-38,4.88,1.15,7.1,-0.03,-0.04,0.01
-39,4.88,1.16,7.09,-0.03,-0.04,0.01
-38,4.87,1.16,7.11,-0.03,-0.04,0.01
-39,4.88,1.16,7.13,-0.03,-0.05,0.01
-36,4.88,1.17,7.13,-0.03,-0.05,0.01
-37,4.88,1.17,7.13,-0.03,-0.05,0.02
-37,4.87,1.16,7.12,-0.03,-0.05,0.02
-37,4.88,1.17,7.11,-0.03,-0.05,0.02
-39,4.89,1.18,7.1,-0.03,-0.05,0.02
-39,4.89,1.18,7.12,-0.02,-0.05,0.02
-36,4.89,1.18,7.11,-0.02,-0.05,0.02
-39,4.9,1.17,7.11,-0.02,-0.05,0.02
-38,4.91,1.17,7.1,-0.02,-0.05,0.02
-37,4.92,1.17,7.11,-0.02,-0.05,0.02
-38,4.91,1.18,7.11,-0.02,-0.05,0.02
-38,4.92,1.19,7.1,-0.02,-0.04,0.02
-40,4.92,1.19,7.1,-0.02,-0.04,0.02
-39,4.92,1.2,7.1,-0.02,-0.04,0.01
-38,4.93,1.2,7.11,-0.02,-0.04,0.01
-38,4.96,1.2,7.13,-0.02,-0.04,0.01
-37,4.96,1.2,7.13,-0.02,-0.05,0.01
-40,4.96,1.2,7.13,-0.02,-0.05,0.01
-38,4.97,1.2,7.1,-0.02,-0.05,0.01
-36,4.96,1.19,7.09,-0.02,-0.05,0.01
-38,4.96,1.21,7.08,-0.02,-0.05,0.01
-37,4.96,1.21,7.09,-0.02,-0.05,0.01
-38,4.96,1.21,7.1,-0.02,-0.05,0.01
-39,4.95,1.21,7.1,-0.02,-0.05,0.01
-39,4.95,1.2,7.11,-0.02,-0.05,0.01
-36,4.95,1.19,7.11,-0.03,-0.04,0.01
-36,4.93,1.2,7.1,-0.03,-0.04,0.01
-40,4.94,1.19,7.1,-0.03,-0.04,0.01
-36,4.93,1.19,7.09,-0.03,-0.04,0.01
-38,4.92,1.18,7.08,-0.03,-0.04,0.01
-416,4.89,1.18,7.1,-0.03,-0.04,0.01
-41,4.88,1.18,7.09,-0.04,-0.04,0.01
-39,4.88,1.19,7.1,-0.04,-0.04,0.01
-39,4.88,1.21,7.1,-0.05,-0.04,0.01
-36,4.87,1.17,7.07,-0.05,-0.04,0.01
-38,4.85,1.16,7.08,-0.05,-0.04,0.01
-39,4.84,1.15,7.1,-0.04,-0.04,0.01
-37,4.84,1.14,7.1,-0.04,-0.04,0.01
-36,4.84,1.14,7.11,-0.04,-0.04,0.01
-37,4.84,1.13,7.12,-0.03,-0.04,0.01
-56,4.85,1.13,7.11,-0.03,-0.04,0.01
-52,4.85,1.13,7.11,-0.03,-0.04,0.01
-51,4.85,1.14,7.12,-0.03,-0.04,0.01
-103,4.86,1.14,7.13,-0.03,-0.04,0.01
-52,4.87,1.13,7.12,-0.03,-0.04,0.01
-52,4.87,1.14,7.13,-0.03,-0.04,0.01
-52,4.87,1.14,7.13,-0.03,-0.04,0.01
-50,4.88,1.14,7.14,-0.03,-0.04,0.01
-52,4.88,1.15,7.14,-0.02,-0.04,0.01
-51,4.88,1.16,7.14,-0.02,-0.04,0.01
-103,4.89,1.16,7.13,-0.02,-0.04,0.01
-51,4.89,1.17,7.13,-0.02,-0.04,0.01
-53,4.88,1.17,7.14,-0.02,-0.04,0.01
-52,4.87,1.17,7.13,-0.02,-0.04,0.01
-51,4.87,1.18,7.13,-0.02,-0.04,0.01
-50,4.86,1.19,7.12,-0.02,-0.04,0.01
-49,4.86,1.2,7.13,-0.02,-0.04,0.01
-52,4.87,1.19,7.12,-0.02,-0.04,0.01
-50,4.87,1.19,7.1,-0.02,-0.04,0.01
-47,4.86,1.2,7.1,-0.02,-0.04,0.01
-49,4.86,1.2,7.1,-0.02,-0.04,0.01
-52,4.86,1.18,7.1,-0.02,-0.04,0.01
-51,4.87,1.17,7.1,-0.02,-0.04,0.01
-48,4.88,1.17,7.1,-0.01,-0.04,0.01
-49,4.87,1.16,7.11,-0.01,-0.04,0.01
-49,4.87,1.17,7.13,-0.01,-0.04,0.01
-51,4.89,1.17,7.13,-0.01,-0.04,0
-52,4.89,1.17,7.14,-0.01,-0.04,0
-52,4.9,1.18,7.12,-0.01,-0.04,0
50,4.89,1.19,7.11,-0.01,-0.04,0
-52,4.89,1.19,7.11,-0.01,-0.04,0
-104,4.89,1.2,7.12,-0.01,-0.04,0
-50,4.89,1.19,7.13,-0.01,-0.04,0
-52,4.89,1.17,7.13,-0.01,-0.04,0
-559,4.88,1.17,7.11,-0.01,-0.04,0
-50,4.87,1.17,7.1,-0.02,-0.04,0
-105,4.86,1.16,7.09,-0.02,-0.04,0
-51,4.87,1.15,7.11,-0.02,-0.04,0
-51,4.88,1.14,7.11,-0.02,-0.04,0
-51,4.88,1.13,7.1,-0.02,-0.04,0
-51,4.88,1.14,7.07,-0.02,-0.04,0.01
-53,4.89,1.15,7.08,-0.02,-0.04,0.01
-50,4.9,1.15,7.09,-0.02,-0.04,0.01
-51,4.88,1.15,7.08,-0.02,-0.04,0.01
-54,4.88,1.14,7.08,-0.02,-0.04,0.01
-51,4.88,1.15,7.09,-0.02,-0.04,0.01
-54,4.88,1.14,7.09,-0.02,-0.04,0.01
-52,4.88,1.13,7.09,-0.02,-0.04,0.01
-103,4.88,1.13,7.1,-0.02,-0.04,0.01
-50,4.9,1.13,7.11,-0.02,-0.04,0.01
-52,4.9,1.15,7.11,-0.02,-0.04,0.01
-52,4.91,1.14,7.09,-0.02,-0.04,0.01
-51,4.91,1.14,7.09,-0.01,-0.04,0.01
-51,4.9,1.14,7.09,-0.02,-0.04,0.01
-51,4.89,1.15,7.1,-0.02,-0.04,0.01
-51,4.9,1.15,7.1,-0.02,-0.04,0.01
-50,4.91,1.16,7.09,-0.02,-0.04,0.01
-50,4.9,1.16,7.09,-0.02,-0.04,0.01
-51,4.89,1.16,7.09,-0.02,-0.04,0.01
-51,4.91,1.15,7.09,-0.02,-0.04,0.01
-51,4.91,1.17,7.1,-0.02,-0.04,0.01
-51,4.9,1.17,7.1,-0.02,-0.04,0.01
-51,4.91,1.17,7.09,-0.02,-0.04,0.01
-50,4.93,1.17,7.1,-0.02,-0.04,0.01
-52,4.93,1.16,7.09,-0.02,-0.04,0.01
-51,4.94,1.16,7.08,-0.02,-0.04,0
-51,4.93,1.15,7.08,-0.02,-0.04,0
-51,4.93,1.17,7.09,-0.02,-0.04,0
-52,4.94,1.18,7.09,-0.02,-0.03,0
-51,4.94,1.18,7.1,-0.02,-0.03,0
-52,4.93,1.18,7.1,-0.02,-0.03,0
-52,4.93,1.18,7.1,-0.02,-0.03,0
-52,4.92,1.18,7.09,-0.02,-0.03,0
-51,4.92,1.17,7.1,-0.02,-0.03,0
-52,4.91,1.17,7.09,-0.02,-0.03,0
-51,4.91,1.18,7.1,-0.02,-0.03,0
-53,4.91,1.18,7.1,-0.02,-0.03,0
-49,4.91,1.17,7.11,-0.02,-0.03,0
-52,4.91,1.17,7.1,-0.02,-0.03,0
-51,4.91,1.16,7.1,-0.02,-0.03,0
-51,4.91,1.16,7.11,-0.02,-0.03,0
-50,4.9,1.17,7.11,-0.02,-0.03,0
-50,4.89,1.16,7.09,-0.02,-0.03,0
-50,4.89,1.16,7.09,-0.02,-0.03,0
-99,4.89,1.16,7.11,-0.02,-0.03,0
-49,4.9,1.16,7.13,-0.02,-0.03,0
-48,4.9,1.16,7.12,-0.02,-0.03,0
-50,4.88,1.14,7.12,-0.02,-0.03,0
-48,4.87,1.14,7.12,-0.02,-0.03,0
-47,4.87,1.13,7.11,-0.02,-0.04,0
-48,4.88,1.13,7.1,-0.02,-0.04,0
-49,4.88,1.13,7.11,-0.02,-0.04,0
-48,4.88,1.15,7.11,-0.02,-0.04,0.01
-49,4.87,1.15,7.11,-0.02,-0.04,0.01
-49,4.88,1.16,7.11,-0.02,-0.04,0.01
-51,4.86,1.17,7.11,-0.02,-0.04,0.01
-48,4.88,1.18,7.12,-0.02,-0.04,0.01
-48,4.87,1.18,7.12,-0.02,-0.04,0.01
-48,4.88,1.18,7.12,-0.02,-0.04,0.01
-51,4.88,1.19,7.13,-0.02,-0.04,0.01
-48,4.89,1.18,7.12,-0.02,-0.04,0.01
-47,4.92,1.18,7.12,-0.02,-0.04,0.01
-49,4.91,1.17,7.11,-0.02,-0.04,0.01
-49,4.92,1.17,7.1,-0.02,-0.04,0.01
-47,4.93,1.17,7.1,-0.02,-0.04,0.01
-49,4.94,1.16,7.11,-0.02,-0.04,0.01
-49,4.95,1.16,7.11,-0.02,-0.04,0.01
-49,4.96,1.17,7.11,-0.02,-0.04,0.01
-48,4.96,1.18,7.12,-0.02,-0.04,0.01
-48,4.95,1.19,7.12,-0.02,-0.04,0.01
-48,4.93,1.19,7.12,-0.02,-0.04,0.01
-51,4.92,1.2,7.1,-0.02,-0.04,0.01
-657,4.92,1.19,7.09,-0.02,-0.04,0.01
-54,4.93,1.19,7.1,-0.02,-0.04,0.01
-52,4.92,1.2,7.11,-0.02,-0.04,0.01
-52,4.91,1.2,7.11,-0.02,-0.04,0.01
-53,4.9,1.19,7.09,-0.02,-0.04,0.01
-52,4.91,1.19,7.1,-0.02,-0.04,0.01
-51,4.91,1.19,7.1,-0.02,-0.04,0.01
-52,4.92,1.18,7.1,-0.02,-0.04,0
-51,4.92,1.18,7.09,-0.03,-0.04,0
-51,4.91,1.17,7.07,-0.03,-0.04,0
-52,4.9,1.16,7.07,-0.03,-0.04,0
-51,4.9,1.15,7.09,-0.03,-0.04,0
-52,4.9,1.16,7.08,-0.03,-0.04,0
-52,4.9,1.16,7.09,-0.03,-0.04,0
-51,4.89,1.16,7.08,-0.03,-0.04,0
-51,4.88,1.15,7.08,-0.02,-0.04,0
-52,4.87,1.15,7.08,-0.02,-0.04,0
-52,4.88,1.15,7.1,-0.02,-0.04,0
-50,4.88,1.14,7.11,-0.02,-0.04,0
-53,4.88,1.14,7.12,-0.02,-0.04,0
-51,4.86,1.14,7.13,-0.02,-0.04,0
-52,4.86,1.14,7.12,-0.02,-0.04,0
-53,4.86,1.15,7.13,-0.02,-0.04,0
-52,4.87,1.14,7.14,-0.02,-0.04,0
-52,4.88,1.14,7.15,-0.02,-0.04,0
-52,4.88,1.14,7.15,-0.02,-0.04,0.01
-52,4.89,1.13,7.14,-0.02,-0.04,0.01
-51,4.89,1.13,7.13,-0.02,-0.04,0.01
-52,4.9,1.13,7.13,-0.02,-0.04,0.01
-52,4.89,1.13,7.14,-0.02,-0.04,0.01
-51,4.89,1.13,7.13,-0.02,-0.04,0.01
-53,4.9,1.13,7.13,-0.02,-0.04,0.01
-53,4.91,1.13,7.13,-0.03,-0.04,0.01
-51,4.92,1.15,7.13,-0.03,-0.04,0.01
-51,4.94,1.16,7.13,-0.03,-0.04,0.01
-52,4.93,1.16,7.12,-0.02,-0.04,0.01
-54,4.94,1.16,7.12,-0.02,-0.04,0.01
-50,4.93,1.17,7.1,-0.02,-0.04,0.01
-53,4.92,1.19,7.1,-0.02,-0.04,0.01
-52,4.92,1.19,7.11,-0.02,-0.04,0.01
-52,4.91,1.2,7.1,-0.02,-0.04,0.01
-51,4.9,1.21,7.11,-0.02,-0.04,0.01
-52,4.91,1.21,7.11,-0.02,-0.04,0.01
-52,4.92,1.21,7.11,-0.02,-0.03,0.01
-52,4.9,1.21,7.11,-0.02,-0.03,0
-52,4.89,1.2,7.11,-0.02,-0.03,0
-53,4.89,1.21,7.11,-0.02,-0.03,0
-51,4.89,1.22,7.11,-0.02,-0.03,0
-53,4.89,1.22,7.1,-0.02,-0.03,0
-51,4.88,1.22,7.1,-0.02,-0.03,0
-52,4.89,1.22,7.09,-0.02,-0.03,0
-52,4.88,1.21,7.08,-0.02,-0.03,0
-52,4.87,1.19,7.07,-0.02,-0.03,0
-52,4.86,1.19,7.09,-0.02,-0.03,0
-52,4.87,1.19,7.09,-0.02,-0.03,0
-54,4.85,1.19,7.09,-0.02,-0.03,0
-52,4.85,1.18,7.09,-0.02,-0.03,0
-53,4.85,1.18,7.11,-0.02,-0.03,0
-51,4.84,1.17,7.11,-0.02,-0.04,0
-52,4.83,1.16,7.11,-0.02,-0.04,0.01
-51,4.81,1.16,7.1,-0.02,-0.04,0.01
-51,4.82,1.17,7.11,-0.02,-0.04,0.01
-53,4.82,1.17,7.1,-0.02,-0.04,0.01
-52,4.83,1.16,7.11,-0.02,-0.04,0.01
-51,4.84,1.16,7.12,-0.02,-0.04,0.01
-52,4.84,1.15,7.12,-0.02,-0.04,0.01
-35,4.85,1.15,7.14,-0.02,-0.04,0.01
-35,4.85,1.15,7.13,-0.02,-0.04,0.02
-37,4.86,1.14,7.14,-0.02,-0.03,0.02
-36,4.88,1.15,7.14,-0.02,-0.03,0.02
-36,4.88,1.16,7.15,-0.02,-0.03,0.02
-37,4.9,1.18,7.14,-0.02,-0.03,0.02
-35,4.9,1.17,7.14,-0.02,-0.03,0.02
-35,4.92,1.19,7.13,-0.02,-0.03,0.02
-37,4.92,1.19,7.13,-0.02,-0.03,0.02
-35,4.93,1.19,7.15,-0.02,-0.03,0.02
-35,4.94,1.18,7.14,-0.02,-0.03,0.02
-36,4.94,1.18,7.14,-0.02,-0.03,0.02
-35,4.94,1.19,7.15,-0.02,-0.03,0.02
-36,4.93,1.22,7.13,-0.02,-0.03,0.02
